riderId,pickupX,pickupY
1868,245.000276,462.704414
1869,276.120424,12.918677
1870,322.079709,405.915174
1871,471.244775,308.606710
1872,133.861051,92.813848
1873,171.401364,55.992805
1874,354.114724,155.185570
1875,290.259351,388.407272
1876,259.987422,432.609912
1877,59.542800,374.879567
1878,297.120288,481.077760
1879,211.764803,475.230431
1880,118.970663,334.166414
1881,230.648066,379.840506
1882,288.890234,10.135364
1883,480.099500,195.475398
1884,222.672667,370.121552
1885,13.328500,214.426104
1886,166.568934,497.554355
1887,432.546801,483.227639
1888,51.178410,286.976973
1889,316.659942,69.347596
1890,435.159616,401.652188
1891,459.458533,309.490208
1892,454.363846,183.647075
1893,464.039705,411.540534
1894,221.780835,477.532413
1895,120.537035,73.677108
1896,481.595019,159.399140
1897,453.709965,278.810536
1898,6.686963,446.585511
1899,364.541145,120.259153
1900,243.073761,300.325002
1901,405.712948,415.451995
1902,47.068157,423.466528
1903,424.682048,468.453118
1904,31.345835,498.484812
1905,80.043624,149.230274
1906,34.645529,407.190173
1907,86.974266,467.844704
1908,56.487060,222.863577
1909,475.765566,35.118079
1910,153.077093,267.983883
1911,153.807743,217.835940
1912,273.482997,486.280999
1913,145.855574,416.176591
1914,326.190112,286.539672
1915,50.006403,213.807687
1916,405.317870,377.395412
1917,487.542644,176.972014
1918,73.055542,427.305218
1919,143.638975,307.887879
1920,390.288361,151.942232
1921,392.906970,89.918125
1922,10.920062,152.454920
1923,478.847592,197.216104
1924,107.057878,2.347734
1925,269.504626,279.935505
1926,172.011463,208.181514
1927,242.959858,277.595074
1928,355.966930,249.858640
1929,65.783394,457.818011
1930,425.232920,439.948796
1931,415.150015,325.419785
1932,200.115195,328.328229
1933,61.055601,197.697167
1934,418.761805,318.346249
1935,168.914704,95.774809
1936,394.730982,53.799578
1937,304.793395,158.995104
1938,84.568696,482.186099
1939,225.629201,49.590474
1940,258.343692,299.026532
1941,215.012172,278.256587
1942,370.872118,230.483312
1943,481.449463,47.748483
1944,464.274794,317.073002
1945,470.507730,81.250884
1946,493.544752,19.959396
1947,354.825862,475.027609
1948,355.963139,83.131353
1949,456.712905,390.734006
1950,122.486683,149.710470
1951,426.893970,381.780187
1952,14.640020,148.700322
1953,149.939099,330.261957
1954,43.981291,439.680251
1955,72.008351,356.229784
1956,432.869814,127.263220
1957,449.768508,149.445666
1958,465.049420,334.578589
1959,400.684651,465.281003
1960,272.471632,55.607007
1961,94.362623,21.038174
1962,250.817529,489.886234
1963,462.215804,226.731747
1964,310.337794,499.922840
1965,418.452548,85.244725
1966,10.915278,21.586351
1967,279.227992,200.778781
1968,300.664565,400.828727
1969,338.776916,141.646400
1970,75.918421,226.263490
1971,411.441797,413.707065
1972,107.110921,276.455044
1973,76.732837,14.127861
1974,29.852332,203.210649
1975,370.904487,451.653627
1976,83.400923,27.733188
1977,253.005716,239.199900
1978,89.772084,435.184936
1979,335.958692,187.336424
1980,305.885290,215.028483
1981,113.943396,353.107406
1982,248.434490,9.452643
1983,236.213380,227.639020
1984,386.577859,300.257509
1985,274.440280,178.113310
1986,221.077804,285.764133
1987,405.782635,294.941532
1988,220.182463,473.630804
1989,487.097143,133.349215
1990,362.324798,442.899386
1991,127.057875,380.088546
1992,143.626024,309.161330
1993,72.422205,220.623291
1994,344.224652,460.424682
1995,12.279133,129.884653
1996,111.613230,118.079537
1997,269.839062,460.576077
1998,11.449431,217.301089
1999,295.171072,57.008199
2000,116.718709,494.295461
2001,394.267096,179.574792
2002,454.660746,13.985366
2003,229.909269,285.233786
2004,207.532051,171.048601
2005,308.040131,172.736803
2006,468.062196,449.664018
2007,419.682489,167.854382
2008,83.371545,432.886168
2009,342.928686,393.472910
2010,182.153179,211.260836
2011,22.116522,242.193407
2012,369.082084,452.110354
2013,432.031808,444.940925
2014,287.699812,455.859014
2015,403.825215,108.097537
2016,298.432896,43.835147
2017,336.303688,273.800411
2018,391.938483,93.177929
2019,441.354281,443.300920
2020,159.630861,458.793431
2021,475.481125,91.658978
2022,173.027692,399.745658
2023,290.783673,493.551305
2024,481.464807,458.035004
2025,498.177155,174.600868
2026,123.763807,21.407629
2027,73.253879,0.388709
2028,63.596601,38.656013
2029,350.906485,316.188463
2030,300.576388,45.812032
2031,48.682051,154.467422
2032,79.514604,304.700524
2033,230.808627,334.327353
2034,118.818634,451.512690
2035,474.933353,287.311746
2036,105.665077,102.374888
2037,431.833980,157.385433
2038,360.368679,365.330066
2039,474.713320,139.396196
2040,55.277173,163.715389
2041,219.158779,139.956913
2042,184.557232,184.610798
2043,357.446767,167.440885
2044,120.397211,127.850007
2045,491.594422,383.661644
2046,58.437298,246.026650
2047,468.408877,478.812539
2048,450.647777,433.994655
2049,116.756732,463.370504
2050,147.411594,347.553408
2051,262.374177,105.921848
2052,422.227234,205.324770
2053,448.760959,84.247414
2054,332.233192,55.270211
2055,424.048839,458.507804
2056,475.665529,367.862764
2057,163.207961,319.998648
2058,143.395136,351.620221
2059,482.552210,416.699653
2060,125.851453,373.521882
2061,169.227310,207.720041
2062,28.924541,306.772996
2063,492.212921,152.747016
2064,372.847535,21.447279
2065,483.342895,99.732691
2066,496.596922,79.729293
2067,476.945329,394.308854
2068,367.007702,496.794806
2069,74.926666,297.797871
2070,296.586279,180.808986
2071,460.472002,467.191927
2072,306.913626,371.088138
2073,318.006103,120.101660
2074,435.566581,52.162650
2075,29.657615,80.429285
2076,173.645346,433.294915
2077,309.191146,176.399999
2078,438.280333,147.947398
2079,3.220226,441.589562
2080,29.901657,345.762559
2081,436.486059,251.714783
2082,397.589785,320.807731
2083,403.085246,415.207501
2084,237.486006,244.154227
2085,208.751960,323.971589
2086,479.026426,446.301854
2087,50.647857,62.226507
2088,71.673539,25.525693
2089,480.585617,365.969644
2090,170.854416,341.914265
2091,235.209621,23.343787
2092,335.974805,193.683747
2093,332.380114,207.074799
2094,195.663536,162.295097
2095,26.854612,334.148684
2096,205.811858,255.966676
2097,490.333047,355.025889
2098,124.507324,77.366897
2099,431.031029,384.944846
2100,154.622310,290.587487
2101,296.167823,303.245371
2102,359.601978,164.939473
2103,207.103693,363.146869
2104,440.907046,428.680520
2105,361.333749,474.044637
2106,276.601695,74.473399
2107,298.143057,141.142045
2108,259.737074,120.192047
2109,165.450489,73.114809
2110,442.466080,143.632874
2111,444.216511,197.507779
2112,287.235298,177.755490
2113,483.762529,255.693474
2114,449.935096,274.268458
2115,176.447454,284.475382
2116,471.548788,217.691884
2117,153.369315,129.798187
2118,34.627519,499.470419
2119,14.107864,179.530802
2120,48.827036,242.276201
2121,312.996565,246.917097
2122,265.778066,298.333184
2123,312.009836,484.042974
2124,387.722094,232.410165
2125,376.074560,355.547618
2126,226.629294,340.071710
2127,330.461938,56.810335
2128,390.925968,244.842238
2129,121.888917,317.973545
2130,225.493453,464.130167
2131,225.055817,295.416239
2132,307.261006,133.075249
2133,414.569433,215.671314
2134,203.500282,327.923756
2135,278.548760,103.283766
2136,432.838906,136.102510
2137,184.682785,293.736097
2138,130.046194,278.854188
2139,322.107873,5.320677
2140,304.803942,204.112807
2141,433.194543,19.718247
2142,301.960426,132.239464
2143,418.181377,0.045068
2144,116.176054,55.305131
2145,142.566247,157.260779
2146,87.403953,161.798572
2147,2.262829,361.082308
2148,205.309390,82.953570
2149,104.753067,379.928511
2150,280.516585,234.331775
2151,305.813663,225.924015
2152,98.482003,356.863037
2153,300.867743,75.619481
2154,357.828143,145.237093
2155,7.609939,434.839623
2156,209.132214,88.356664
2157,92.276447,116.949242
2158,52.448971,336.503487
2159,185.778672,207.831065
2160,422.257368,52.935083
2161,107.892104,497.998716
2162,287.055776,303.821626
2163,267.789583,372.521383
2164,417.490568,89.748650
2165,337.430842,362.816171
2166,131.688206,124.452596
2167,300.667708,480.867781
2168,209.370991,422.022896
2169,65.397257,76.064006
2170,77.371801,162.495321
2171,488.692636,277.589761
2172,8.323440,167.578084
2173,405.564029,111.200870
2174,41.583073,133.193330
2175,70.849945,108.202978
2176,130.862793,33.583289
2177,320.711525,156.589881
2178,146.572147,332.921412
2179,235.300410,479.549377
2180,312.538829,314.685789
2181,137.393097,464.923490
2182,436.558789,466.492825
2183,393.132726,110.714404
2184,402.137279,438.656304
2185,190.491566,96.355527
2186,324.817313,128.427729
2187,258.665258,437.221716
2188,40.652503,428.690717
2189,357.332658,330.731272
2190,186.665982,119.823364
2191,308.562481,156.396133
2192,53.547618,276.508926
2193,366.120915,149.305979
2194,139.376688,407.466728
2195,317.031787,26.785406
2196,409.817482,345.391424
2197,388.463742,311.342577
2198,175.020272,156.830259
2199,289.366212,259.531507
2200,226.370406,47.294315
2201,50.749200,175.979107
2202,437.263411,395.591236
2203,241.098713,464.581927
2204,421.244020,163.183198
2205,124.143252,44.756602
2206,58.132440,489.315428
2207,395.033688,239.631735
2208,244.171005,300.726814
2209,277.971930,425.197998
2210,95.759879,235.945774
2211,493.421289,114.687020
2212,38.010309,108.490789
2213,406.254160,240.828665
2214,239.129275,10.736485
2215,47.540192,190.140149
2216,209.559495,490.772424
2217,162.150921,138.029204
2218,70.833894,18.273489
2219,471.954434,431.247783
2220,13.263767,192.216779
2221,460.096179,165.111197
2222,303.865043,333.221535
2223,175.709945,206.901997
2224,376.337350,246.355054
2225,330.375391,224.006414
2226,33.445439,36.438803
2227,307.736420,285.585278
2228,118.812937,407.205570
2229,135.917167,319.960247
2230,169.923510,378.099562
2231,478.720125,126.399978
2232,47.034603,308.078249
2233,286.063616,259.619853
2234,343.744023,24.465533
2235,406.713262,428.062838
2236,24.110068,216.722982
2237,207.085134,72.907727
2238,198.510713,69.946473
2239,58.745537,23.755280
2240,245.837728,380.962681
2241,454.205224,59.071305
2242,113.156726,121.090793
2243,485.703600,334.719966
2244,75.624244,83.951540
2245,474.900852,482.299215
2246,19.238210,384.146697
2247,172.743854,220.494374
2248,416.908141,153.199163
2249,158.244182,67.294752
2250,104.366858,312.834434
2251,352.504375,188.671896
2252,226.605223,292.501268
2253,430.051102,70.197365
2254,317.797073,497.970490
2255,353.381555,52.081284
2256,398.091272,230.917347
2257,278.602309,325.242563
2258,219.183173,105.584096
2259,180.137003,246.274739
2260,367.237800,307.936248
2261,220.702529,292.551030
2262,336.522475,295.166838
2263,149.100456,145.215636
2264,420.016319,238.969993
2265,342.843479,257.437465
2266,324.299771,174.695961
2267,25.234211,338.056240
2268,305.186911,430.316682
2269,177.236194,456.629906
2270,337.848852,474.071953
2271,233.324822,454.896196
2272,380.586587,337.732944
2273,297.478428,31.789983
2274,164.946649,243.611066
2275,340.567516,254.412252
2276,146.533241,487.756663
2277,143.622623,335.724890
2278,280.655756,9.233419
2279,132.809181,311.250117
2280,144.860502,405.920627
2281,211.410188,241.681600
2282,116.430777,440.987249
2283,231.715315,266.068715
2284,327.099564,320.997543
2285,365.437619,231.113990
2286,459.504296,216.549984
2287,325.126745,226.127808
2288,120.323167,139.417280
2289,161.020152,160.313484
2290,23.567909,386.346754
2291,207.871610,29.309359
2292,44.167665,308.996855
2293,184.518588,231.293892
2294,356.764200,171.926936
2295,455.298368,209.463386
2296,357.548647,316.123703
2297,46.894762,317.320912
2298,378.004954,254.239421
2299,176.795312,125.968941
2300,338.585836,185.533037
2301,290.261553,418.477177
2302,457.631563,233.447138
2303,421.562288,345.400755
2304,426.252781,476.819735
2305,92.192780,147.653212
2306,83.432988,66.921538
2307,433.900257,488.192222
2308,77.267082,396.825575
2309,277.558783,272.355124
2310,278.037106,417.057650
2311,80.284318,378.185373
2312,316.736694,272.042260
2313,272.653279,462.719475
2314,58.690878,465.550281
2315,395.485759,457.958432
2316,86.077936,250.170939
2317,261.377043,21.126160
2318,355.445165,375.772039
2319,320.008837,57.821569
2320,116.720887,224.978916
2321,428.244179,493.799737
2322,428.759582,209.893812
2323,326.107846,231.371495
2324,183.117796,103.594012
2325,297.976439,189.789912
2326,452.543266,232.388236
2327,254.650225,495.495538
2328,213.569978,160.377372
2329,306.451395,257.721877
2330,53.646992,156.556954
2331,310.091089,437.715777
2332,362.389074,346.515235
2333,362.769934,95.706911
2334,223.822322,15.722067
2335,285.825100,278.763923
2336,271.908054,49.470296
2337,287.208741,494.804161
2338,145.163482,465.722584
2339,217.181077,103.277509
2340,377.857787,421.433354
2341,134.823492,41.423922
2342,95.047448,450.356423
2343,284.325056,96.508042
2344,236.624650,20.915837
2345,39.468246,429.063326
2346,221.588027,286.408536
2347,412.337492,249.931803
2348,477.904889,136.623774
2349,337.996772,454.764843
2350,105.619409,349.905976
2351,140.730067,123.653741
2352,111.271344,287.753891
2353,359.411308,100.688339
2354,150.224975,170.240213
2355,459.667862,378.495349
2356,40.168163,19.852533
2357,388.724547,226.187317
2358,463.826732,363.797644
2359,435.162509,415.656858
2360,261.849044,240.377820
2361,440.300321,20.779826
2362,27.851417,463.738764
2363,70.501850,86.844676
2364,356.774803,463.105938
2365,100.438677,493.404903
2366,64.988354,327.566570
2367,476.181847,62.754357
2368,495.985750,455.521925
2369,323.971018,398.354987
2370,149.055233,429.124976
2371,45.606264,72.800083
2372,319.964542,408.335796
2373,194.630753,123.274916
2374,222.486986,466.667763
2375,458.819871,353.980982
2376,167.505125,371.264483
2377,283.965383,189.618328
2378,312.463698,343.638663
2379,461.540618,271.775132
2380,258.103463,324.220285
2381,368.555311,140.951843
2382,361.693028,203.803367
2383,491.756620,200.951684
2384,56.385558,378.046449
2385,390.305247,219.497846
2386,214.862763,327.373799
2387,351.153366,379.191878
2388,172.088451,223.940442
2389,169.573727,356.306405
2390,426.779191,319.765599
2391,243.636914,71.409535
2392,274.109879,75.705705
2393,5.906407,125.446927
2394,183.206919,149.629203
2395,128.218721,7.661594
2396,122.142149,473.972253
2397,426.138716,437.610277
2398,250.425655,217.795237
2399,458.527521,182.539366
2400,444.405773,446.527033
2401,464.633511,373.511857
2402,494.519753,263.774877
2403,6.214177,228.931190
2404,14.998738,143.894423
2405,485.419444,182.486391
2406,136.415926,41.455742
2407,90.514878,204.046961
2408,409.376717,194.307648
2409,180.995442,96.664945
2410,33.685030,320.633960
2411,161.238499,250.595308
2412,41.480142,147.211727
2413,7.567276,236.124880
2414,405.123250,396.023071
2415,307.443564,221.003928
2416,211.023562,499.438405
2417,441.481397,5.403282
2418,39.128516,410.380324
2419,389.070563,477.573891
2420,14.463005,423.194004
2421,66.622152,6.764639
2422,151.887728,423.391066
2423,113.795284,206.458166
2424,98.156863,440.000521
2425,127.537551,120.613137
2426,186.390324,282.951767
2427,6.368599,208.355540
2428,357.236179,409.730774
2429,308.059574,28.440535
2430,468.283977,480.492432
2431,342.708543,253.809964
2432,308.699612,328.878110
2433,120.184407,78.699918
2434,259.587908,296.978857
2435,246.010177,216.006416
2436,492.248966,57.201454
2437,412.978272,20.996205
2438,376.279501,171.235459
2439,267.138891,318.953690
2440,377.380809,216.886139
2441,136.274677,258.983849
2442,160.769790,347.229370
2443,396.572832,463.944726
2444,380.249830,133.361263
2445,118.928373,397.362494
2446,225.283593,481.956224
2447,80.159904,222.185221
2448,218.819536,311.914162
2449,246.391905,483.361182
2450,7.159696,20.568422
2451,435.955263,206.480965
2452,459.815895,69.242664
2453,47.380335,468.101574
2454,302.086942,270.386495
2455,494.404612,159.874825
2456,235.999679,64.085624
2457,324.389592,38.231134
2458,66.291572,230.434108
2459,409.139158,224.123617
2460,237.272922,96.072535
2461,87.834410,93.216548
2462,403.691822,358.137312
2463,210.647720,475.905829
2464,204.135302,166.932737
2465,178.571052,268.688319
2466,279.034987,79.828880
2467,300.091683,443.650619
2468,277.006008,423.204840
2469,88.570824,31.226855
2470,123.032923,476.698045
2471,5.528372,442.878812
2472,179.926638,224.587068
2473,114.509795,494.980951
2474,120.511359,202.826514
2475,147.808547,192.946409
2476,342.160907,207.069048
2477,104.040425,235.509142
2478,97.588805,316.951226
2479,188.413543,303.081435
2480,186.206660,334.985743
2481,179.510644,1.234551
2482,48.900638,334.594639
2483,156.497751,340.604515
2484,435.735881,61.134111
2485,448.896141,347.903893
2486,470.883938,432.202932
2487,177.402079,319.223977
2488,421.978335,339.093171
2489,338.711388,346.441318
2490,292.138769,359.933022
2491,49.903895,70.295951
2492,492.064333,356.888055
2493,308.664956,139.587568
2494,316.881461,244.728796
2495,444.469324,84.940339
2496,247.842485,486.138571
2497,332.825077,247.715203
2498,222.505639,90.327324
2499,419.773164,39.902999
2500,468.687864,65.833228
2501,157.060519,149.210466
2502,277.266451,405.835634
2503,79.752447,345.054887
2504,196.816252,264.868918
2505,467.522997,285.812441
2506,69.103784,19.518609
2507,318.458920,175.418862
2508,88.620181,392.497211
2509,229.936348,268.300114
2510,161.619927,259.438770
2511,224.976310,75.614681
2512,260.542231,150.817712
2513,84.458207,182.917899
2514,218.227555,307.588423
2515,345.667901,349.612762
2516,483.001434,448.459217
2517,305.879830,23.930396
2518,260.483358,159.154896
2519,126.020012,73.687518
2520,200.888171,19.589196
2521,463.929715,402.696878
2522,351.623128,243.559461
2523,479.347087,195.460724
2524,484.143331,217.392292
2525,43.446575,308.656202
2526,121.313933,388.910564
2527,54.623995,306.925548
2528,136.937342,476.158387
2529,409.187307,322.612694
2530,172.638903,436.511955
2531,400.711129,304.342028
2532,318.964703,61.120999
2533,125.035625,307.713767
2534,37.330334,437.066402
2535,349.237917,272.894420
2536,157.369526,350.186502
2537,262.376960,228.509731
2538,470.266713,485.215593
2539,63.410489,59.001195
2540,452.817915,16.694813
2541,457.405183,373.486584
2542,499.249228,374.056817
2543,325.008960,118.168207
2544,208.232613,107.352235
2545,102.126922,381.462243
2546,271.073562,376.277118
2547,256.840108,351.275699
2548,333.705705,134.477082
2549,178.828958,97.237008
2550,359.912308,83.545434
2551,302.910924,267.189824
2552,6.104847,426.698536
2553,372.774388,406.888730
2554,329.024007,360.803531
2555,413.588782,434.589201
2556,286.888768,107.249680
2557,222.893198,328.103431
2558,461.804016,97.096108
2559,8.013828,310.897185
2560,226.647649,193.994999
2561,195.232814,255.931935
2562,203.193193,59.580939
2563,411.029109,161.210502
2564,309.883907,440.333210
2565,188.934303,389.363114
2566,477.459832,282.359546
2567,86.894240,405.114858
2568,218.549143,161.115947
2569,109.499833,489.104472
2570,173.370459,46.768987
2571,117.048078,354.278060
2572,17.852813,412.722888
2573,269.117042,241.960585
2574,212.765270,134.775592
2575,494.186141,428.711471
2576,492.858227,21.434105
2577,498.805849,132.200079
2578,243.553638,162.110960
2579,429.918305,64.590158
2580,489.381544,79.240021
2581,482.153472,345.301761
2582,123.145451,422.791151
2583,498.272486,151.522656
2584,237.709331,151.229895
2585,445.403173,354.470512
2586,483.333906,301.659482
2587,62.309849,462.160679
2588,262.650474,63.699131
2589,463.662395,465.313611
2590,292.645255,436.593661
2591,56.117302,162.039659
2592,108.437743,267.116361
2593,267.995890,219.068043
2594,457.171323,437.017851
2595,319.442691,112.540535
2596,231.995048,393.090674
2597,63.169520,179.769481
2598,125.900200,90.360283
2599,307.238545,304.863551
2600,43.085622,249.479755
2601,490.810258,255.753563
2602,491.560966,113.097014
2603,121.379829,387.904673
2604,194.857050,122.779462
2605,497.748153,330.880031
2606,2.997852,128.022604
2607,436.821437,377.925098
2608,353.298577,381.935639
2609,494.305757,105.870397
2610,30.089665,174.388107
2611,19.460983,262.904774
2612,299.126490,2.718559
2613,312.300645,175.149814
2614,147.229929,182.547148
2615,157.972525,339.470220
2616,340.612933,256.800778
2617,97.526816,489.583640
2618,326.383442,469.750711
2619,456.876933,245.287526
2620,140.874184,434.678984
2621,396.480318,480.499446
2622,455.734982,438.731259
2623,63.114337,274.811072
2624,188.133544,96.580486
2625,322.095063,245.385127
2626,224.945488,285.716674
2627,23.384505,191.278512
2628,262.474905,470.494891
2629,308.254119,320.653466
2630,43.031735,149.514859
2631,94.520625,372.842813
2632,377.602298,241.471736
2633,87.842339,191.864167
2634,279.884784,258.309519
2635,454.162151,255.731780
2636,301.121208,101.324483
2637,154.105876,316.793716
2638,247.443022,255.807659
2639,383.992333,162.325911
2640,381.857241,52.881798
2641,90.084175,61.743704
2642,461.535405,13.379607
2643,122.806141,227.044978
2644,37.727802,87.926427
2645,275.880148,76.478456
2646,350.410391,359.832049
2647,211.674060,257.934146
2648,382.682275,482.962560
2649,108.534036,258.182242
2650,200.966392,285.454783
2651,278.467466,496.840161
2652,96.226598,81.952072
2653,494.266733,79.827050
2654,258.699241,301.981689
2655,334.011246,366.068206
2656,264.047532,60.160469
2657,497.858085,183.341316
2658,22.382263,265.106759
2659,277.129218,414.410169
2660,43.252449,288.253082
2661,158.925803,262.970274
2662,399.494716,91.195559
2663,430.847950,300.434864
2664,130.740341,40.782042
2665,109.870667,389.218672
2666,13.414124,424.832995
2667,57.024751,275.930720
2668,138.219351,418.204877
2669,255.253623,48.766255
2670,78.388131,438.847786
2671,421.665249,257.391896
2672,102.386864,476.575089
2673,397.370341,300.746966
2674,383.301498,73.454393
2675,108.196368,198.438013
2676,483.787414,184.045583
2677,317.788949,74.782059
2678,50.254012,146.153040
2679,400.960249,101.058526
2680,132.864298,448.325457
2681,449.616540,261.158206
2682,358.964647,389.028391
2683,186.194676,128.572052
2684,326.720387,84.230671
2685,400.260005,368.540854
2686,53.017873,95.087531
2687,442.765781,408.191507
2688,105.103755,215.469522
2689,209.446930,149.613697
2690,168.967610,180.277883
2691,19.918529,236.085524
2692,259.133847,229.803170
2693,352.272115,220.034745
2694,54.314455,92.825670
2695,24.310634,22.826854
2696,451.283717,31.722199
2697,122.035320,321.099696
2698,365.371843,126.535610
2699,263.595620,442.118369
2700,70.133984,461.779546
2701,152.635951,1.503204
2702,461.036737,319.692338
2703,318.820486,370.687228
2704,48.414159,376.720631
2705,465.290211,118.588675
2706,233.480483,246.204317
2707,442.903754,332.237935
2708,497.846982,9.551190
2709,49.336414,184.477167
2710,41.775486,130.630789
2711,107.459426,283.354840
2712,139.311283,353.683487
2713,111.894014,207.466180
2714,39.473238,343.732388
2715,145.232586,204.244726
2716,131.839136,440.301539
2717,256.142101,304.088704
2718,312.149462,460.186128
2719,60.412097,82.210119
2720,28.962864,3.085906
2721,472.982815,482.223384
2722,365.931873,185.105218
2723,204.086192,0.743893
2724,215.927467,149.438809
2725,455.855457,120.646314
2726,133.026248,81.004529
2727,137.106483,172.135897
2728,306.284243,282.350017
2729,373.466832,295.415129
2730,285.256398,151.852161
2731,127.626076,376.482161
2732,101.381032,142.044342
2733,360.203499,228.475928
2734,271.633699,465.847939
2735,355.577315,394.987262
2736,341.264919,461.551135
2737,108.991510,258.883783
2738,120.971763,123.569138
2739,21.354940,150.450585
2740,100.512833,355.336619
2741,76.369239,362.027404
2742,175.561981,3.124505
2743,180.970098,392.827033
2744,307.505802,185.139558
2745,434.539122,367.248538
2746,46.925332,338.956778
2747,254.941003,392.752802
2748,490.662392,272.150886
2749,30.163590,149.246788
2750,209.656358,315.934604
2751,283.185765,230.926875
2752,480.147048,449.678017
2753,234.671167,193.660459
2754,274.374791,485.374343
2755,123.182986,396.238913
2756,418.568865,75.434342
2757,195.838078,62.214074
2758,105.800425,434.632465
2759,413.665939,30.534002
2760,59.186539,247.594672
2761,125.411240,407.823105
2762,76.966899,266.909114
2763,251.115661,282.905084
2764,455.134908,93.757067
2765,382.538029,315.046682
2766,375.590107,72.903443
2767,151.318869,361.403532
2768,268.189014,126.951867
2769,237.768628,366.278769
2770,403.606651,200.961482
2771,493.256114,495.058637
2772,50.581021,287.838463
2773,327.396478,459.068520
2774,435.898209,257.356931
2775,267.585924,144.096467
2776,478.385783,417.230368
2777,432.902497,24.960389
2778,329.217228,393.345726
2779,76.990544,421.248893
2780,139.990647,28.089373
2781,345.268655,425.244661
2782,197.329669,60.634861
2783,460.648774,312.043275
2784,108.165072,371.129283
2785,198.926657,424.009023
2786,93.390484,41.906225
2787,240.101762,406.963539
2788,149.245812,413.169859
2789,285.107090,263.881684
2790,365.567307,188.035870
2791,208.777144,483.373141
2792,47.953052,472.381685
2793,479.355034,494.856974
2794,476.928094,418.649544
2795,112.437283,400.090693
2796,151.353447,379.562524
2797,42.977379,331.593592
2798,205.608324,167.655041
2799,492.817227,392.508781
2800,360.485375,159.585731
2801,183.187746,439.576594
2802,266.273320,80.391916
2803,91.718002,481.146563
2804,423.162256,352.161515
2805,381.714559,175.533393
2806,18.891380,394.039334
2807,137.820743,331.526941
2808,6.469445,216.051463
2809,126.637758,432.494603
2810,55.833364,57.922520
2811,463.487577,28.268711
2812,152.470329,185.877149
2813,307.220075,364.890280
2814,83.314262,275.358574
2815,23.814524,351.284498
2816,345.637307,75.663264
2817,156.498166,394.072144
2818,138.192445,273.682244
2819,15.202377,266.975007
2820,45.523254,148.256125
2821,251.399458,19.652482
2822,306.142234,234.092131
2823,415.710871,472.310185
2824,163.189056,294.757895
2825,205.150212,87.050356
2826,232.215365,437.958230
2827,394.462075,454.688091
2828,84.902923,193.117433
2829,311.740512,286.635665
2830,339.806988,311.231164
2831,162.358384,155.461879
2832,471.627000,440.018174
2833,27.211749,284.861711
2834,299.041831,173.593880
2835,461.380862,450.025626
2836,187.806979,275.203800
2837,297.532221,12.777014
2838,410.596207,123.996493
2839,14.733549,282.349677
2840,337.980363,142.382253
2841,367.826501,262.306798
2842,195.971317,119.214618
2843,385.099292,416.856025
2844,14.718844,455.848800
2845,332.724229,365.694938
2846,110.233758,427.072204
2847,313.272854,395.524420
2848,486.420660,66.968598
2849,312.593840,358.496901
2850,418.238565,260.969176
2851,234.436748,413.119866
2852,178.468346,49.659650
2853,265.427000,151.514375
2854,400.350559,27.354688
2855,294.345593,448.431947
2856,426.267648,49.016502
2857,69.139225,362.062115
2858,178.679723,242.786576
2859,312.684511,114.416941
2860,103.683095,62.215515
2861,134.052486,79.957742
2862,79.845972,302.217512
2863,265.867236,315.132925
2864,355.385986,145.842253
2865,430.325239,468.625058
2866,75.289164,405.148736
2867,486.539527,422.358928
2868,286.630331,168.781533
2869,440.095590,226.701484
2870,465.139918,71.291725
2871,402.053507,309.788345
2872,88.972404,354.810964
2873,169.103316,60.540308
2874,96.666786,302.378634
2875,259.178683,207.687646
2876,205.449501,484.038405
2877,477.556114,442.998298
2878,33.315557,71.761956
2879,407.314993,465.910596
2880,263.733609,247.324010
2881,115.006023,58.899377
2882,215.356101,448.444178
2883,337.473824,438.158982
2884,130.775438,372.827639
2885,469.001370,462.564922
2886,278.152635,287.177985
2887,299.292419,325.380205
2888,67.454736,268.822009
2889,162.280008,97.801334
2890,319.072819,41.277620
2891,443.347330,441.192458
2892,86.752126,51.912438
2893,258.269472,455.735571
2894,29.051411,379.782081
2895,61.032610,487.228198
2896,243.958468,454.803605
2897,459.659553,270.889095
2898,229.824131,415.610710
2899,119.268317,51.286338
2900,212.437113,232.754165
2901,309.813147,280.881054
2902,482.847248,476.351870
2903,412.304952,166.184028
2904,123.454770,312.859663
2905,31.780742,200.151245
2906,60.918621,474.325321
2907,277.889487,392.198434
2908,273.596608,55.304470
2909,264.684305,183.093415
2910,198.515792,57.558836
2911,450.058578,10.989239
2912,428.281228,120.723286
2913,82.236294,176.989625
2914,161.866729,348.319832
2915,245.824600,43.892530
2916,74.891098,62.813005
2917,303.159104,190.136275
2918,304.768835,200.842489
2919,408.020153,432.476624
2920,104.034062,390.335306
2921,228.270996,125.552370
2922,401.171928,34.891092
2923,51.566570,344.250432
2924,22.451653,467.650825
2925,64.003722,455.660751
2926,170.540720,426.800143
2927,285.432237,191.415116
2928,426.089687,247.925463
2929,417.117760,138.332739
2930,37.012466,264.631967
2931,207.546137,75.549560
2932,86.846871,458.149350
2933,370.380710,299.687060
2934,288.365451,399.092287
2935,94.932371,496.120254
2936,131.516991,480.109264
2937,273.974310,334.033449
2938,425.813785,346.844580
2939,236.331279,285.706322
2940,416.440382,296.454990
2941,12.396013,196.351693
2942,120.644383,227.863628
